SOLD TO PARTY,SALES ORG,TYPE,VEH/KIT,PERIOD,BV,REGION,CURRENCY,Dispatch Plant,SHIP TO PARTY,TotalQty,GLCODE,YNDP,Per Unit 
11206,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,11206,4,510101,202080,50520
10816,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,10816,5,510101,248825,49765
10863,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,10863,1,510101,49665,49665
11151,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,11151,4,510101,199580,49895
10257,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,A10257,2,510101,101040,50520
11543,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,11543,9,510101,454680,50520
12766,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,12766,1,510101,49895,49895
11417,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,11417,2,510101,99790,49895
11514,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,11514,3,510101,148830,49610
13366,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,13366,2,510101,100240,50120
11491,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11491,4,510101,199060,49765
10382,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,10382,3,510101,150360,50120
13004,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,13004,5,510101,248600,49720
13645,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,13645,3,510101,153375,51125
10479,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10479,5,510101,250600,50120
12991,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12991,5,510101,249475,49895
10219,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10219,2,510101,99220,49610
13586,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,13586,4,510101,199280,49820
10031,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10031,6,510101,300720,50120
11443,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11443,3,510101,148530,49510
10632,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,10632,2,510101,101040,50520
10173,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10173,10,510101,501200,50120
13312,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,13312,5,510101,250600,50120
11262,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11262,5,510101,250600,50120
13067,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,13067,2,510101,99020,49510
10289,ZDOM,CKD,VEH,2024-04,DY08,PB,INR,PT01,10289,3,510101,148830,49610
10373,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,A10373,1,510101,49895,49895
10914,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10914,4,510101,198440,49610
13055,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,13055,2,510101,100650,50325
12540,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,12540,1,510101,50520,50520
11971,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11971,1,510101,49765,49765
12297,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,A12297,2,510101,99220,49610
10057,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10057,7,510101,347270,49610
11322,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11322,2,510101,99530,49765
13263,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,13263,2,510101,99640,49820
12897,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,12897,2,510101,100760,50380
13790,ZDOM,CKD,VEH,2024-04,DY08,JK,INR,PT01,13790,1,510101,49160,49160
12948,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,12948,4,510101,201520,50380
13567,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,13567,2,510101,101040,50520
10223,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,10223,14,510101,701680,50120
12983,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,12983,5,510101,249100,49820
10194,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,10194,5,510101,249475,49895
13222,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,13222,2,510101,99790,49895
12829,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,12829,9,510101,451080,50120
11287,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,11287,1,510101,50120,50120
12303,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,12303,11,510101,545710,49610
10790,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10790,13,510101,644930,49610
12854,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,12854,19,510101,940690,49510
10310,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,10310,26,510101,1286090,49465
12628,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12628,1,510101,49895,49895
13624,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,13624,5,510101,248050,49610
11920,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,11920,2,510101,99790,49895
10432,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,10432,2,510101,101040,50520
11508,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11508,4,510101,198040,49510
10420,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,10420,7,510101,346570,49510
10202,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,10202,7,510101,349265,49895
13061,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,13061,2,510101,99790,49895
11959,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,11959,4,510101,199580,49895
10368,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,10368,3,510101,153375,51125
13398,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,A13398,35,510101,1732850,49510
12979,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,12979,1,510101,50380,50380
13106,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,13106,6,510101,298920,49820
12955,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,12955,13,510101,643045,49465
10047,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,10047,2,510101,99640,49820
10138,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,10138,1,510101,51125,51125
10490,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10490,13,510101,644930,49610
12901,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,12901,8,510101,396080,49510
12749,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,12749,13,510101,644930,49610
12867,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,ZZ01,12867,10,510101,494650,49465
11208,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11208,6,510101,298590,49765
13250,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,13250,8,510101,396880,49610
13062,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,ZZ01,13062,15,510101,741975,49465
10272,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10272,13,510101,644930,49610
13418,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,A13418,3,510101,149685,49895
13208,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,13208,33,510101,1632345,49465
10653,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10653,9,510101,449055,49895
10829,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,10829,3,510101,153375,51125
11856,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11856,10,510101,496100,49610
11458,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,11458,2,510101,102250,51125
10196,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,10196,18,510101,895770,49765
10348,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,10348,4,510101,198320,49580
13018,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,ZZ01,13018,2,510101,98930,49465
11843,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11843,10,510101,496100,49610
11836,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,11836,2,510101,102250,51125
11207,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11207,22,510101,1094830,49765
13068,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,13068,10,510101,495100,49510
11857,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11857,2,510101,100240,50120
13067,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,13067,4,510101,198040,49510
12313,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,12313,10,510101,498950,49895
11707,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11707,5,510101,248050,49610
10335,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,10335,11,510101,544610,49510
10031,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10031,23,510101,1152760,50120
12964,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,12964,5,510101,247325,49465
12900,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,12900,6,510101,300720,50120
10862,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10862,66,510101,3307920,50120
13244,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,13244,7,510101,349265,49895
10650,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,WA01,10650,2,510101,100760,50380
10467,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10467,7,510101,347270,49610
11412,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,A11412,5,510101,248050,49610
11664,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,11664,4,510101,199580,49895
10654,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10654,2,510101,99790,49895
11971,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11971,17,510101,846005,49765
13143,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,13143,10,510101,496100,49610
10835,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10835,5,510101,249475,49895
12766,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,12766,4,510101,199580,49895
12453,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,12453,2,510101,99220,49610
11483,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11483,16,510101,793760,49610
12579,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,12579,8,510101,399160,49895
10625,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10625,7,510101,349265,49895
13248,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,13248,10,510101,496100,49610
11336,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,11336,1,510101,49895,49895
12644,ZDOM,CKD,VEH,2024-04,DY08,TR,INR,PT01,12644,28,510101,1368080,48860
13586,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,13586,2,510101,99640,49820
12732,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12732,2,510101,99790,49895
11772,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,11772,5,510101,247325,49465
10594,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,10594,4,510101,199060,49765
10863,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,10863,5,510101,248325,49665
11501,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,11501,5,510101,250600,50120
10519,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,10519,10,510101,495100,49510
10812,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,10812,15,510101,741975,49465
11446,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,11446,6,510101,299370,49895
11021,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,11021,57,510101,2819505,49465
11587,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,A11587,6,510101,296790,49465
10066,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,10066,5,510101,247325,49465
10320,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10320,4,510101,198440,49610
13512,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,13512,5,510101,247550,49510
13498,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,13498,2,510101,99330,49665
10632,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,10632,2,510101,101040,50520
10834,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,A11463,15,510101,751800,50120
13242,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,A13242,2,510101,99160,49580
10590,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,10590,5,510101,249475,49895
10224,ZDOM,CKD,VEH,2024-04,DY08,HP,INR,PT01,10224,5,510101,248050,49610
12897,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,12897,1,510101,50380,50380
10675,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,10675,3,510101,148995,49665
10569,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,10569,14,510101,696710,49765
13565,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,13565,5,510101,251625,50325
11692,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11692,7,510101,347270,49610
12477,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,12477,6,510101,298320,49720
12257,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,12257,9,510101,446490,49610
10914,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10914,8,510101,396880,49610
12752,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,A12752,2,510101,101040,50520
12788,ZDOM,CKD,VEH,2024-04,DY08,TR,INR,ZZ01,12788,7,510101,342020,48860
12080,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,12080,2,510101,100760,50380
10118,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10118,14,510101,701680,50120
10225,ZDOM,CKD,VEH,2024-04,DY08,JK,INR,PT01,10225,5,510101,245800,49160
11957,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11957,11,510101,544610,49510
10690,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10690,3,510101,149685,49895
11416,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11416,4,510101,200480,50120
12958,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,12958,6,510101,299370,49895
12675,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,12675,1,510101,49510,49510
10591,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10591,8,510101,396880,49610
11362,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,11362,4,510101,199580,49895
10422,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10422,2,510101,99790,49895
11177,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11177,15,510101,744150,49610
10816,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,10816,13,510101,646945,49765
12430,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12430,4,510101,199580,49895
11262,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11262,13,510101,651560,50120
10403,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,10403,5,510101,250600,50120
10000,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,10000,6,510101,299370,49895
13397,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,13397,15,510101,742650,49510
12766,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,12766,2,510101,99790,49895
13246,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,13246,22,510101,1091420,49610
12926,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12926,7,510101,349265,49895
11807,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11807,5,510101,247550,49510
13209,ZDOM,CKD,VEH,2024-04,DY08,RJ,INR,PT01,13209,3,510101,152175,50725
12452,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12452,1,510101,49895,49895
13366,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,13366,9,510101,451080,50120
11478,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,11478,8,510101,400960,50120
10219,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10219,8,510101,396880,49610
10449,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10449,3,510101,149685,49895
11132,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11132,10,510101,495100,49510
12927,ZDOM,CKD,VEH,2024-04,DY08,JH,INR,PT01,12927,5,510101,249475,49895
10187,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,10187,2,510101,101040,50520
11277,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,A11277,5,510101,250600,50120
11517,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,11517,17,510101,840905,49465
12881,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,A12881,5,510101,249475,49895
11942,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,11942,22,510101,1088230,49465
12281,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,12281,4,510101,200480,50120
11263,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,A11263,22,510101,1102640,50120
11578,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,11578,10,510101,498950,49895
10289,ZDOM,CKD,VEH,2024-04,DY08,PB,INR,PT01,10289,2,510101,99220,49610
10971,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,10971,2,510101,99790,49895
10115,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10115,7,510101,347270,49610
12066,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,12066,2,510101,99330,49665
11943,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11943,9,510101,445590,49510
13062,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,13062,5,510101,247325,49465
10832,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,PT01,10832,3,510101,151140,50380
11437,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11437,10,510101,501200,50120
10736,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10736,4,510101,198440,49610
11492,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11492,3,510101,148830,49610
11578,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,11578,4,510101,199580,49895
12297,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,A12297,3,510101,148830,49610
10721,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10721,8,510101,396880,49610
11486,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,11486,2,510101,99790,49895
11640,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,11640,2,510101,99330,49665
10644,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,10644,7,510101,346570,49510
13707,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,13707,3,510101,151560,50520
12822,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,12822,35,510101,1731275,49465
13243,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,13243,3,510101,149685,49895
10279,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,10279,15,510101,744150,49610
12715,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,12715,2,510101,99330,49665
11514,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,11514,7,510101,347270,49610
10427,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,10427,2,510101,99790,49895
12461,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,12461,8,510101,400960,50120
13312,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,13312,11,510101,551320,50120
13412,ZDOM,CKD,VEH,2024-04,DY08,JH,INR,PT01,13412,2,510101,99790,49895
12121,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,12121,8,510101,396080,49510
11864,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,11864,10,510101,501200,50120
10858,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,B10858,2,510101,99790,49895
10285,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10285,4,510101,199580,49895
10017,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,WA01,10017,2,510101,99790,49895
11417,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,PT01,11417,3,510101,149685,49895
10125,ZDOM,CKD,VEH,2024-04,DY08,MG,INR,ZZ01,10125,3,510101,146580,48860
11862,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11862,5,510101,248050,49610
10452,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,10452,15,510101,751800,50120
11841,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11841,10,510101,496100,49610
12591,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,12591,17,510101,843370,49610
13148,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,13148,2,510101,99790,49895
11322,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11322,10,510101,497650,49765
13021,ZDOM,CKD,VEH,2024-04,DY08,UP,INR,WA01,13021,5,510101,247900,49580
10502,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,10502,12,510101,597180,49765
11417,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,11417,2,510101,99790,49895
12991,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,12991,5,510101,249475,49895
12874,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,12874,11,510101,548845,49895
13645,ZDOM,CKD,VEH,2024-04,DY08,HR,INR,PT01,13645,3,510101,153375,51125
13115,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,13115,20,510101,989300,49465
12081,ZDOM,CKD,VEH,2024-04,DY08,JH,INR,PT01,C12081,3,510101,149685,49895
12891,ZDOM,CKD,VEH,2024-04,DY08,TR,INR,ZZ01,12891,3,510101,146580,48860
11914,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11914,9,510101,451080,50120
10167,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10167,10,510101,496100,49610
10670,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10670,10,510101,501200,50120
12226,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,12226,3,510101,148995,49665
13247,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,13247,17,510101,843370,49610
11046,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,11046,2,510101,100240,50120
11153,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11153,10,510101,496100,49610
10351,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10351,18,510101,902160,50120
10863,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,A10863,1,510101,49665,49665
13251,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,13251,5,510101,250600,50120
13497,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,B13497,2,510101,99640,49820
13646,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,13646,1,510101,49610,49610
10491,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,10491,4,510101,198440,49610
11463,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,A11463,5,510101,250600,50120
12318,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,12318,10,510101,496100,49610
13264,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,13264,7,510101,349265,49895
10382,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,10382,11,510101,551320,50120
10401,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,10401,1,510101,49895,49895
12138,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,12138,4,510101,198440,49610
11151,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,11151,3,510101,149685,49895
11505,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,11505,11,510101,544610,49510
13568,ZDOM,CKD,VEH,2024-04,DY08,RJ,INR,PT01,13568,2,510101,101450,50725
10665,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10665,3,510101,150360,50120
13226,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,13226,3,510101,148830,49610
13397,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,WA01,13397,6,510101,297060,49510
11086,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,WA01,11086,2,510101,99790,49895
13032,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,13032,7,510101,350840,50120
10102,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,PT01,10102,2,510101,99790,49895
12721,ZDOM,CKD,VEH,2024-04,DY08,JH,INR,PT01,12721,1,510101,49895,49895
10177,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,10177,3,510101,151560,50520
11562,ZDOM,CKD,VEH,2024-04,DY08,TN,INR,WA01,11562,8,510101,396880,49610
12989,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,A12989,12,510101,593580,49465
10810,ZDOM,CKD,VEH,2024-04,DY08,WB,INR,PT01,10810,13,510101,643630,49510
11683,ZDOM,CKD,VEH,2024-04,DY08,AP,INR,WA01,11683,4,510101,198440,49610
12692,ZDOM,CKD,VEH,2024-04,DY08,TG,INR,WA01,12692,5,510101,250600,50120
13093,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,WA01,13093,4,510101,199580,49895
12782,ZDOM,CKD,VEH,2024-04,DY08,AS,INR,PT01,12782,12,510101,593580,49465
10349,ZDOM,CKD,VEH,2024-04,DY08,DEL,INR,PT01,10349,4,510101,199280,49820
11491,ZDOM,CKD,VEH,2024-04,DY08,KER,INR,WA01,11491,7,510101,348355,49765
10725,ZDOM,CKD,VEH,2024-04,DY08,MAH,INR,WA01,10725,9,510101,454680,50520
11867,ZDOM,CKD,VEH,2024-04,DY08,GJ,INR,PT01,B11867,5,510101,249475,49895
10769,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,10769,3,510101,149685,49895
13243,ZDOM,CKD,VEH,2024-04,DY08,BH,INR,WA01,13243,2,510101,99790,49895
10173,ZDOM,CKD,VEH,2024-04,DY08,KAR,INR,WA01,10173,13,510101,651560,50120
11510,ZDOM,CKD,VEH,2024-04,DY08,CH,INR,WA01,11510,4,510101,199580,49895
12536,ZDOM,CKD,VEH,2024-04,DY08,OR,INR,PT01,12536,3,510101,148995,49665
10449,ZDOM,CKD,VEH,2024-04,DY08,MP,INR,WA01,10449,3,510101,149685,49895
